hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
A8DFF1,2436,48.89191,-122.86123,2017/06/28,06:34:25.552,147.39,47.38,5660,435,308,
C07F08,8178,49.10536,-122.33967,2017/06/28,06:34:31.726,103.23,60.07,2670,814,88,WJA560  
C07F08,8277,49.10591,-122.31354,2017/06/28,06:34:40.027,102.78,61.85,2670,818,88,WJA560  
A8DFF1,2429,48.90448,-122.88613,2017/06/28,06:34:44.560,149.14,45.38,5660,435,308,
C07F08,8475,49.10730,-122.26020,2017/06/28,06:34:57.066,101.91,65.49,2670,827,87,WJA560  
C07F08,8506,49.10756,-122.25072,2017/06/28,06:34:59.962,101.77,66.14,2670,827,87,WJA560  
C050B9,898,49.09250,-122.79997,2017/06/28,06:35:02.855,121.61,31.47,2655,427,91,ROU1830 
C050B9,898,49.09301,-122.79975,2017/06/28,06:35:03.347,121.52,31.44,2655,427,91,ROU1830 
C050B9,898,49.09346,-122.79961,2017/06/28,06:35:03.892,121.45,31.41,2655,398,12,ROU1830 
C07F08,8567,49.10805,-122.23360,2017/06/28,06:35:05.422,101.51,67.31,2670,833,87,WJA560  
C050B9,898,49.10252,-122.79813,2017/06/28,06:35:12.904,120.1,30.83,2655,398,12,ROU1830 
C07F08,8704,49.10917,-122.19413,2017/06/28,06:35:17.929,100.96,70.03,2670,837,87,WJA560  
C07F08,8712,49.10925,-122.19093,2017/06/28,06:35:18.912,100.92,70.25,2670,837,87,WJA560  
C050B9,898,49.11040,-122.80046,2017/06/28,06:35:20.879,119.18,30.14,2655,398,12,ROU1830 
C050B9,898,49.11135,-122.80098,2017/06/28,06:35:21.971,119.08,30.04,2655,398,12,ROU1830 
C07F08,8856,49.11038,-122.14780,2017/06/28,06:35:32.184,100.38,73.23,2670,850,87,WJA560  
C07F08,8871,49.11053,-122.14071,2017/06/28,06:35:34.368,100.29,73.73,2670,851,87,WJA560  
C07F08,8887,49.11066,-122.13617,2017/06/28,06:35:35.789,100.24,74.04,2670,851,87,WJA560  
C07F08,9100,49.11209,-122.07289,2017/06/28,06:35:55.232,99.55,78.45,2670,859,88,WJA560  
C050B9,898,49.15274,-122.87349,2017/06/28,06:36:31.279,118.62,23.04,7464,398,12,ROU1830 
A8DFF1,1728,49.01060,-123.00265,2017/06/28,06:36:52.907,157.32,31.44,5660,461,3,
A46D95,982,49.21796,-123.32124,2017/06/28,06:37:05.360,-108.52,16.23,,396,280,
A8DFF1,1652,49.02498,-123.00145,2017/06/28,06:37:05.414,155.97,29.93,5660,461,3,
A8DFF1,1637,49.02750,-123.00124,2017/06/28,06:37:07.599,155.73,29.67,5660,461,3,
A8DFF1,1622,49.02992,-123.00103,2017/06/28,06:37:09.728,155.48,29.42,5660,459,3,
A46D95,1104,49.21930,-123.33759,2017/06/28,06:37:15.572,-106.87,17.24,,396,280,
C050B9,837,49.17615,-122.94691,2017/06/28,06:37:33.595,122.48,17.3,2655,327,280,ROU1830 
A8DFF1,1393,49.06988,-122.97575,2017/06/28,06:37:49.489,146.73,25.9,5660,464,38,
A8DFF1,1378,49.07176,-122.96997,2017/06/28,06:37:53.203,145.46,25.88,5660,464,38,
A8DFF1,1325,49.07428,-122.94110,2017/06/28,06:38:10.626,140.3,26.59,5660,438,93,
C050B9,639,49.18172,-122.99631,2017/06/28,06:38:13.465,130.13,14.4,2655,333,280,ROU1830 
A46D95,1941,49.16791,-123.39526,2017/06/28,06:38:18.709,-113.45,23.67,,481,184,
A46D95,1995,49.16299,-123.39351,2017/06/28,06:38:22.750,-114.48,23.86,,490,171,
C050B9,601,49.18309,-123.00806,2017/06/28,06:38:22.805,132.56,13.76,2655,333,280,ROU1830 
C050B9,594,49.18332,-123.00976,2017/06/28,06:38:24.171,132.92,13.67,2655,333,280,ROU1830 
C050B9,578,49.18370,-123.01276,2017/06/28,06:38:26.628,133.6,13.51,2655,333,280,ROU1830 
A46D95,2063,49.15544,-123.38940,2017/06/28,06:38:29.195,-116.18,24.1,2653,496,163,
C050B9,548,49.18430,-123.01818,2017/06/28,06:38:30.998,134.9,13.23,2655,325,281,ROU1830 
A46D95,2086,49.15320,-123.38781,2017/06/28,06:38:31.107,-116.71,24.15,2653,503,159,
C050B9,540,49.18463,-123.02100,2017/06/28,06:38:33.346,135.6,13.08,2655,325,281,ROU1830 
A46D95,2132,49.14922,-123.38442,2017/06/28,06:38:34.711,-117.71,24.23,2653,503,159,
A46D95,2139,49.14799,-123.38326,2017/06/28,06:38:35.749,-118.03,24.24,2653,503,159,
A8DFF1,1241,49.07240,-122.89962,2017/06/28,06:38:36.349,134.64,28.37,5660,422,94,
C050B9,517,49.18552,-123.02807,2017/06/28,06:38:39.135,137.45,12.72,2655,325,281,ROU1830 
A46D95,2185,49.14372,-123.37844,2017/06/28,06:38:39.791,-119.23,24.27,2653,513,149,
C050B9,510,49.18575,-123.02997,2017/06/28,06:38:40.719,137.97,12.63,2655,320,281,ROU1830 
C050B9,510,49.18579,-123.03061,2017/06/28,06:38:41.211,138.16,12.6,2655,320,281,ROU1830 
A46D95,2216,49.14068,-123.37430,2017/06/28,06:38:42.959,-120.17,24.26,2653,513,149,
C050B9,495,49.18629,-123.03455,2017/06/28,06:38:44.488,139.28,12.41,2655,320,281,ROU1830 
A46D95,2238,49.13887,-123.37139,2017/06/28,06:38:44.981,-120.77,24.23,2653,527,135,
A46D95,2246,49.13766,-123.36924,2017/06/28,06:38:46.290,-121.2,24.2,2653,527,135,
C050B9,479,49.18689,-123.03983,2017/06/28,06:38:48.966,140.89,12.16,2655,316,281,ROU1830 
C050B9,464,49.18735,-123.04371,2017/06/28,06:38:52.243,142.13,11.98,2655,316,281,ROU1830 
C050B9,456,49.18744,-123.04434,2017/06/28,06:38:52.789,142.33,11.95,2655,316,281,ROU1830 
A46D95,2330,49.13184,-123.35644,2017/06/28,06:38:53.991,-123.59,23.97,2653,537,126,
C050B9,449,49.18775,-123.04724,2017/06/28,06:38:55.192,143.31,11.82,2655,316,281,ROU1830 
A46D95,2345,49.13095,-123.35386,2017/06/28,06:38:55.303,-124.04,23.9,2653,537,126,
A46D95,2360,49.13035,-123.35225,2017/06/28,06:38:56.284,-124.33,23.87,2653,537,126,
A46D95,2421,49.12797,-123.34365,2017/06/28,06:39:00.764,-125.77,23.62,2653,540,118,
C050B9,418,49.18868,-123.05475,2017/06/28,06:39:01.746,145.96,11.49,2655,307,281,ROU1830 
C050B9,388,49.18970,-123.06307,2017/06/28,06:39:09.065,149.17,11.15,2655,298,281,ROU1830 
C050B9,373,49.19019,-123.06737,2017/06/28,06:39:12.943,150.96,10.99,2655,296,281,ROU1830 
C050B9,327,49.19115,-123.07575,2017/06/28,06:39:20.753,154.69,10.68,2655,287,280,ROU1830 
A46D95,2832,49.11689,-123.29031,2017/06/28,06:39:27.798,-135.42,22.17,2653,542,111,
A46D95,3069,49.10902,-123.25216,2017/06/28,06:39:46.805,-143.9,21.54,2653,542,111,
A8DFF1,929,49.09209,-122.79757,2017/06/28,06:39:49.535,121.47,31.63,5660,368,31,
A46D95,3107,49.10712,-123.24369,2017/06/28,06:39:51.065,-145.99,21.47,2653,559,108,
A46D95,3335,49.08496,-123.15493,2017/06/28,06:40:32.027,-170.53,22.12,2653,559,108,
A46D95,3343,49.08408,-123.15146,2017/06/28,06:40:33.611,-171.51,22.19,2653,559,108,
A46D95,3350,49.08376,-123.15012,2017/06/28,06:40:34.157,-171.89,22.22,2653,559,108,
A46D95,3366,49.08203,-123.14337,2017/06/28,06:40:36.997,-173.79,22.37,2653,651,111,
A46D95,3381,49.08091,-123.13910,2017/06/28,06:40:38.909,-174.98,22.47,2653,659,111,
AB8B56,472,49.20842,-123.23198,2017/06/28,06:40:48.685,-124.72,11.55,,309,280,
A46D95,3457,49.07460,-123.11434,2017/06/28,06:40:49.231,178.31,23.14,2653,674,111,UAL664  
A46D95,3487,49.07217,-123.10491,2017/06/28,06:40:53.219,175.86,23.43,2653,677,111,UAL664  
A46D95,3541,49.06815,-123.08959,2017/06/28,06:40:59.445,172.05,23.96,2653,688,111,UAL664  
AB8B56,670,49.21033,-123.25181,2017/06/28,06:41:04.524,-119.82,12.46,,309,280,
A46D95,3586,49.06452,-123.07521,2017/06/28,06:41:05.288,168.64,24.48,2653,690,111,UAL664  
A46D95,3624,49.06164,-123.06343,2017/06/28,06:41:09.932,165.99,24.92,2653,701,110,UAL664  
AB8B56,761,49.21112,-123.25923,2017/06/28,06:41:10.422,-118.21,12.82,,309,280,
A46D95,3632,49.06078,-123.05990,2017/06/28,06:41:11.296,165.21,25.06,2653,701,110,UAL664  
A46D95,3647,49.05973,-123.05562,2017/06/28,06:41:13.044,164.29,25.23,2653,707,110,UAL664  
A46D95,3678,49.05782,-123.04774,2017/06/28,06:41:16.159,162.64,25.56,2653,707,110,UAL664  
A46D95,3716,49.05597,-123.04011,2017/06/28,06:41:19.215,161.1,25.88,2653,709,110,UAL664  
A46D95,3762,49.05354,-123.02996,2017/06/28,06:41:23.203,159.12,26.32,2653,709,110,UAL664  
AB8B56,1050,49.21363,-123.28366,2017/06/28,06:41:30.521,-113.75,14.1,,333,280,
A8DFF1,906,49.15805,-122.88121,2017/06/28,06:41:30.576,118.38,22.23,5660,364,345,
AB8B56,1066,49.21386,-123.28547,2017/06/28,06:41:32.050,-113.45,14.19,,333,280,
A8DFF1,906,49.15968,-122.88432,2017/06/28,06:41:33.580,118.38,21.94,5660,364,345,
A53EEF,3358,48.78903,-122.66134,2017/06/28,06:41:43.029,138.11,64.29,6642,,,
A53EEF,3358,48.78969,-122.66256,2017/06/28,06:41:43.848,138.15,64.18,6642,514,308,
AB8B56,1142,49.21572,-123.30382,2017/06/28,06:41:46.032,-110.79,15.23,,333,280,DAL2555 
A8DFF1,913,49.16629,-122.89708,2017/06/28,06:41:46.468,118.38,20.76,5660,324,309,
A53EEF,3350,48.79191,-122.66691,2017/06/28,06:41:46.687,138.29,63.81,6642,513,308,
A46D95,4028,49.03850,-122.96636,2017/06/28,06:41:47.780,148.66,29.38,2653,725,109,UAL664  
A46D95,4059,49.03665,-122.95849,2017/06/28,06:41:50.729,147.58,29.79,2653,725,109,UAL664  
A53EEF,3335,48.79591,-122.67468,2017/06/28,06:41:51.713,138.55,63.13,6642,511,308,
AB8B56,1188,49.21633,-123.31221,2017/06/28,06:41:52.039,-109.78,15.73,,364,279,DAL2555 
A53EEF,3327,48.79829,-122.67934,2017/06/28,06:41:54.772,138.71,62.73,6642,511,308,
A8DFF1,913,49.17043,-122.90644,2017/06/28,06:41:55.699,118.54,19.94,5660,318,299,FDX142  
A46D95,4119,49.03294,-122.94272,2017/06/28,06:41:56.737,145.53,30.63,6652,725,109,UAL664  
A46D95,4135,49.03221,-122.93955,2017/06/28,06:41:57.938,145.13,30.8,6652,725,109,UAL664  
A46D95,4150,49.03102,-122.93455,2017/06/28,06:41:59.852,144.53,31.08,6652,725,109,UAL664  
A53EEF,3312,48.80278,-122.68799,2017/06/28,06:42:00.505,139.01,61.98,6642,511,308,
A8DFF1,913,49.17187,-122.91222,2017/06/28,06:42:00.778,118.89,19.52,5660,318,299,FDX142  
A46D95,4165,49.03007,-122.93058,2017/06/28,06:42:01.325,144.06,31.3,6652,738,109,UAL664  
A46D95,4173,49.02979,-122.92919,2017/06/28,06:42:01.925,143.89,31.38,6652,738,109,UAL664  
A53EEF,3305,48.80439,-122.69119,2017/06/28,06:42:02.580,139.12,61.71,6642,509,308,
A46D95,4188,49.02869,-122.92469,2017/06/28,06:42:03.565,143.37,31.63,6652,738,109,UAL664  
A53EEF,3297,48.80690,-122.69604,2017/06/28,06:42:05.750,139.29,61.29,6642,509,308,
A8DFF1,891,49.17329,-122.92103,2017/06/28,06:42:08.260,119.63,18.92,5660,318,299,FDX142  
AB8B56,1332,49.21019,-123.33759,2017/06/28,06:42:10.827,-109.13,17.68,,374,273,DAL2555 
A8DFF1,875,49.17412,-122.92736,2017/06/28,06:42:13.449,120.24,18.51,5660,322,282,FDX142  
A46D95,4302,49.02132,-122.89469,2017/06/28,06:42:14.815,140.2,33.38,6652,748,110,UAL664  
A46D95,4302,49.02100,-122.89335,2017/06/28,06:42:15.306,140.07,33.46,6652,748,110,UAL664  
A46D95,4317,49.01997,-122.88931,2017/06/28,06:42:16.781,139.68,33.71,6652,748,110,UAL664  
A8DFF1,845,49.17504,-122.93542,2017/06/28,06:42:20.112,121.1,18,5660,322,282,FDX142  
AB8B56,1393,49.20209,-123.34576,2017/06/28,06:42:20.112,-110.39,18.63,7013,374,273,DAL2555 
A46D95,4363,49.01761,-122.87969,2017/06/28,06:42:20.441,138.78,34.29,6652,748,110,UAL664  
A46D95,4394,49.01560,-122.87167,2017/06/28,06:42:23.444,138.07,34.78,6652,753,110,UAL664  
A53EEF,3244,48.82123,-122.72383,2017/06/28,06:42:23.881,140.34,58.89,6642,509,308,
A46D95,4409,49.01459,-122.86764,2017/06/28,06:42:25.028,137.72,35.03,6652,753,110,UAL664  
A8DFF1,814,49.17581,-122.94250,2017/06/28,06:42:25.793,121.91,17.56,5660,322,282,FDX142  
A53EEF,3228,48.82370,-122.72855,2017/06/28,06:42:26.995,140.53,58.49,6642,513,308,
A46D95,4455,49.01125,-122.85419,2017/06/28,06:42:29.943,136.59,35.87,6652,753,110,UAL664  
A8DFF1,792,49.17636,-122.94814,2017/06/28,06:42:30.435,122.61,17.22,5660,325,280,FDX142  
A8DFF1,784,49.17654,-122.94990,2017/06/28,06:42:31.964,122.83,17.12,5660,325,280,FDX142  
AB8B56,1523,49.18456,-123.34738,2017/06/28,06:42:35.897,-114.2,19.74,7013,374,273,DAL2555 
A46D95,4531,49.00643,-122.83503,2017/06/28,06:42:37.044,135.11,37.08,6652,759,110,UAL664  
A53EEF,3190,48.83544,-122.75147,2017/06/28,06:42:41.904,141.49,56.54,6642,513,308,
A53EEF,3175,48.83817,-122.75672,2017/06/28,06:42:45.345,141.72,56.09,6642,513,308,
A53EEF,3175,48.83884,-122.75805,2017/06/28,06:42:46.165,141.78,55.98,6642,513,308,
AB8B56,1614,49.17229,-123.34055,2017/06/28,06:42:46.765,-117.53,20.13,7013,481,157,DAL2555 
A46D95,4592,48.99898,-122.80525,2017/06/28,06:42:47.858,133.03,39,6652,774,110,UAL664  
A53EEF,3168,48.84056,-122.76138,2017/06/28,06:42:48.403,141.93,55.69,6642,513,308,UPS490  
A46D95,4599,48.99829,-122.80250,2017/06/28,06:42:48.896,132.85,39.18,6652,774,110,UAL664  
A53EEF,3160,48.84219,-122.76456,2017/06/28,06:42:50.479,142.07,55.42,6642,513,308,UPS490  
AB8B56,1690,49.16309,-123.33393,2017/06/28,06:42:54.958,-120.21,20.41,7013,496,154,DAL2555 
A46D95,4683,48.99326,-122.78264,2017/06/28,06:42:56.159,131.62,40.5,6652,775,110,UAL664  
AB8B56,1705,49.16172,-123.33295,2017/06/28,06:42:56.159,-120.61,20.45,7013,496,154,DAL2555 
AB8B56,1721,49.16061,-123.33210,2017/06/28,06:42:57.197,-120.94,20.49,7013,496,154,DAL2555 
AB8B56,1743,49.15823,-123.33034,2017/06/28,06:42:59.327,-121.65,20.57,7013,496,154,DAL2555 
AB8B56,1782,49.15553,-123.32829,2017/06/28,06:43:01.731,-122.45,20.66,7013,496,154,DAL2555 
A8DFF1,632,49.18094,-122.99237,2017/06/28,06:43:07.028,129.46,14.65,5660,325,280,FDX142  
A8DFF1,632,49.18114,-122.99411,2017/06/28,06:43:08.502,129.79,14.56,5660,316,281,FDX142  
A8DFF1,624,49.18135,-122.99596,2017/06/28,06:43:10.032,130.15,14.45,5660,316,281,FDX142  
AB8B56,1919,49.14492,-123.32023,2017/06/28,06:43:11.070,-125.63,21.08,7013,496,154,DAL2555 
AB8B56,1949,49.14185,-123.31792,2017/06/28,06:43:13.801,-126.55,21.22,7013,496,154,DAL2555 
A8DFF1,594,49.18236,-123.00370,2017/06/28,06:43:16.532,131.68,14.02,5660,316,281,FDX142  
AB8B56,1987,49.13812,-123.31503,2017/06/28,06:43:17.078,-127.68,21.39,7013,507,153,DAL2555 
A8DFF1,586,49.18263,-123.00603,2017/06/28,06:43:18.551,132.18,13.89,5660,316,281,FDX142  
A8DFF1,578,49.18300,-123.00907,2017/06/28,06:43:21.118,132.84,13.73,5660,316,282,FDX142  
A46D95,4957,48.97342,-122.70370,2017/06/28,06:43:24.451,127.58,45.85,6652,775,110,UAL664  
A8DFF1,555,49.18365,-123.01406,2017/06/28,06:43:25.270,133.96,13.46,5660,316,282,FDX142  
AB8B56,2124,49.12267,-123.30329,2017/06/28,06:43:30.403,-132.3,22.19,7013,507,153,DAL2555 
A46D95,5010,48.96923,-122.68700,2017/06/28,06:43:30.458,126.87,47.01,6652,796,110,UAL664  
A46D95,5010,48.96890,-122.68559,2017/06/28,06:43:31.004,126.81,47.11,6652,796,110,UAL664  
AB8B56,2132,49.12161,-123.30252,2017/06/28,06:43:31.278,-132.61,22.25,7013,507,153,DAL2555 
AB8B56,2132,49.12093,-123.30196,2017/06/28,06:43:31.878,-132.81,22.29,7013,507,153,DAL2555 
A46D95,5033,48.96662,-122.67645,2017/06/28,06:43:34.226,126.43,47.75,6652,798,110,UAL664  
A46D95,5033,48.96625,-122.67507,2017/06/28,06:43:34.609,126.38,47.84,6652,798,110,UAL664  
A46D95,5041,48.96547,-122.67193,2017/06/28,06:43:35.756,126.26,48.06,6652,798,110,UAL664  
A46D95,5049,48.96506,-122.67017,2017/06/28,06:43:36.357,126.18,48.18,6652,798,110,UAL664  
A8DFF1,502,49.18538,-123.02779,2017/06/28,06:43:36.848,137.4,12.75,5660,318,282,FDX142  
A53EEF,3030,48.87910,-122.83676,2017/06/28,06:43:37.941,145.86,49.41,6642,509,308,UPS490  
A46D95,5056,48.96383,-122.66532,2017/06/28,06:43:38.050,126,48.52,6652,798,110,UAL664  
A46D95,5056,48.96346,-122.66394,2017/06/28,06:43:38.543,125.95,48.62,6652,805,110,UAL664  
A46D95,5064,48.96318,-122.66279,2017/06/28,06:43:38.978,125.9,48.7,6652,805,110,UAL664  
AB8B56,2216,49.11232,-123.29519,2017/06/28,06:43:39.197,-135.39,22.79,7013,533,151,DAL2555 
A46D95,5064,48.96290,-122.66163,2017/06/28,06:43:39.361,125.86,48.78,6652,805,110,UAL664  
A46D95,5079,48.96185,-122.65728,2017/06/28,06:43:40.836,125.69,49.09,6652,807,110,UAL664  
A53EEF,3023,48.88147,-122.84144,2017/06/28,06:43:41.109,146.15,49.02,6642,509,308,UPS490  
A8DFF1,456,49.18686,-123.03994,2017/06/28,06:43:47.225,140.94,12.16,5660,311,281,FDX142  
A53EEF,3000,48.88693,-122.85201,2017/06/28,06:43:48.318,146.81,48.15,6642,509,308,UPS490  
A8DFF1,449,49.18716,-123.04286,2017/06/28,06:43:49.628,141.88,12.03,5660,311,281,FDX142  
A8DFF1,426,49.18767,-123.04702,2017/06/28,06:43:53.232,143.25,11.84,5660,309,280,FDX142  
AB8B56,2414,49.09557,-123.26878,2017/06/28,06:43:57.221,-142.68,23.42,7013,542,132,DAL2555 
A46D95,5224,48.94991,-122.60968,2017/06/28,06:43:57.329,124.04,52.46,6652,807,110,UAL664  
A8DFF1,403,49.18854,-123.05476,2017/06/28,06:44:00.060,146,11.51,5660,307,281,FDX142  
A46D95,5254,48.94744,-122.59976,2017/06/28,06:44:00.716,123.73,53.16,6652,807,110,UAL664  
A46D95,5254,48.94712,-122.59860,2017/06/28,06:44:01.153,123.69,53.25,6652,820,110,UAL664  
A46D95,5262,48.94670,-122.59687,2017/06/28,06:44:01.753,123.64,53.37,6652,820,110,UAL664  
A8DFF1,388,49.18877,-123.05688,2017/06/28,06:44:01.971,146.8,11.42,5660,307,281,FDX142  
A46D95,5269,48.94605,-122.59427,2017/06/28,06:44:02.627,123.56,53.56,6652,820,110,UAL664  
A46D95,5269,48.94577,-122.59311,2017/06/28,06:44:03.064,123.52,53.64,6652,820,110,UAL664  
A53EEF,2962,48.89805,-122.87384,2017/06/28,06:44:03.227,148.27,46.39,6642,509,308,UPS490  
A46D95,5277,48.94530,-122.59130,2017/06/28,06:44:03.610,123.47,53.77,6652,820,110,UAL664  
A46D95,5285,48.94474,-122.58899,2017/06/28,06:44:04.484,123.4,53.94,6652,822,110,UAL664  
AB8B56,2513,49.09186,-123.25435,2017/06/28,06:44:04.595,-146,23.33,7013,550,110,DAL2555 
A46D95,5292,48.94405,-122.58636,2017/06/28,06:44:05.360,123.32,54.13,6652,822,110,UAL664  
A46D95,5315,48.94260,-122.58053,2017/06/28,06:44:07.270,123.15,54.54,6652,822,110,UAL664  
A53EEF,2947,48.90161,-122.88081,2017/06/28,06:44:07.979,148.76,45.83,6642,488,308,UPS490  
A8DFF1,357,49.18982,-123.06631,2017/06/28,06:44:10.711,150.58,11.05,5660,274,280,FDX142  
A53EEF,2939,48.90387,-122.88526,2017/06/28,06:44:10.984,149.08,45.47,6642,488,308,UPS490  
A53EEF,2939,48.90476,-122.88692,2017/06/28,06:44:12.131,149.2,45.33,6642,488,308,UPS490  
A46D95,5361,48.93878,-122.56538,2017/06/28,06:44:12.567,122.72,55.64,6652,822,110,UAL664  
A8DFF1,327,49.19077,-123.07477,2017/06/28,06:44:19.176,154.3,10.75,5660,274,280,FDX142  
A46D95,5429,48.93334,-122.54367,2017/06/28,06:44:19.885,122.13,57.21,6652,827,110,UAL664  
A46D95,5445,48.93190,-122.53775,2017/06/28,06:44:21.907,121.97,57.63,6652,829,110,UAL664  
A8DFF1,312,49.19128,-123.07969,2017/06/28,06:44:24.255,156.63,10.59,5660,253,280,FDX142  
A8DFF1,312,49.19138,-123.08019,2017/06/28,06:44:24.802,156.87,10.57,5660,253,280,FDX142  
A46D95,5505,48.92743,-122.52011,2017/06/28,06:44:27.914,121.53,58.92,6652,831,110,UAL664  
A46D95,5505,48.92715,-122.51888,2017/06/28,06:44:28.351,121.5,59,6652,831,110,UAL664  
A46D95,5536,48.92523,-122.51122,2017/06/28,06:44:30.919,121.31,59.56,6652,831,110,UAL664  
A46D95,5559,48.92347,-122.50414,2017/06/28,06:44:33.323,121.14,60.08,6652,833,110,UAL664  
A46D95,5574,48.92203,-122.49854,2017/06/28,06:44:35.287,121.01,60.49,6652,833,110,UAL664  
A53EEF,2733,48.93379,-122.94412,2017/06/28,06:44:51.180,154,40.86,6642,485,308,UPS490  
AB8B56,3137,49.07227,-123.15934,2017/06/28,06:44:52.055,-169.97,23.56,7013,548,109,DAL2555 
A46D95,5780,48.90775,-122.44171,2017/06/28,06:44:54.458,119.8,64.66,6652,833,110,UAL664  
A46D95,5810,48.90606,-122.43489,2017/06/28,06:44:56.806,119.66,65.16,6652,833,110,UAL664  
AB8B56,3168,49.06992,-123.14799,2017/06/28,06:44:57.626,-172.95,23.74,7013,568,107,DAL2555 
AB8B56,3168,49.06970,-123.14695,2017/06/28,06:44:58.117,-173.23,23.76,7013,570,107,DAL2555 
A46D95,5825,48.90486,-122.43016,2017/06/28,06:44:58.335,119.57,65.51,6652,833,110,UAL664  
AB8B56,3168,49.06946,-123.14568,2017/06/28,06:44:58.663,-173.56,23.77,7013,570,107,DAL2555 
AB8B56,3213,49.06545,-123.12631,2017/06/28,06:45:07.838,-178.57,24.15,7013,583,107,DAL2555 
AB8B56,3221,49.06490,-123.12371,2017/06/28,06:45:08.986,-179.23,24.21,7013,583,107,DAL2555 
AB8B56,3236,49.06396,-123.11915,2017/06/28,06:45:11.115,179.6,24.32,7013,583,107,DAL2555 
AB8B56,3244,49.06331,-123.11612,2017/06/28,06:45:12.536,178.84,24.39,7013,583,107,DAL2555 
AB8B56,3244,49.06261,-123.11279,2017/06/28,06:45:14.064,178.01,24.47,7013,583,107,DAL2555 
A46D95,6000,48.89209,-122.37939,2017/06/28,06:45:15.430,118.65,69.28,6652,833,110,UAL664  
AB8B56,3282,49.05898,-123.09537,2017/06/28,06:45:21.820,173.77,24.94,7013,614,107,DAL2555 
AB8B56,3297,49.05801,-123.09089,2017/06/28,06:45:23.786,172.71,25.07,7013,620,107,DAL2555 
AB8B56,3320,49.05588,-123.08061,2017/06/28,06:45:28.265,170.33,25.38,7013,627,107,DAL2555 
AB8B56,3327,49.05484,-123.07550,2017/06/28,06:45:30.504,169.18,25.54,7013,631,107,DAL2555 
A53EEF,2398,48.96839,-122.99729,2017/06/28,06:45:34.765,159.28,36.08,6642,468,308,UPS490  
AB8B56,3366,49.05116,-123.05765,2017/06/28,06:45:38.042,165.3,26.14,7013,650,107,DAL2555 
A53EEF,2322,48.97527,-123.00032,2017/06/28,06:45:41.154,159.33,35.28,6642,448,339,UPS490  
AB8B56,3388,49.04892,-123.04687,2017/06/28,06:45:42.630,163.08,26.54,7013,653,107,DAL2555 
AB8B56,3396,49.04800,-123.04232,2017/06/28,06:45:44.432,162.16,26.71,7013,653,107,DAL2555 
AB8B56,3404,49.04773,-123.04110,2017/06/28,06:45:45.033,161.92,26.75,7013,653,107,DAL2555 
AB8B56,3426,49.04497,-123.02852,2017/06/28,06:45:50.166,159.52,27.26,7013,670,108,DAL2555 
AB8B56,3442,49.04357,-123.02244,2017/06/28,06:45:52.733,158.4,27.53,7013,675,108,DAL2555 
AB8B56,3442,49.04288,-123.01948,2017/06/28,06:45:53.882,157.87,27.66,7013,675,108,DAL2555 
AB8B56,3449,49.04173,-123.01455,2017/06/28,06:45:55.847,157,27.88,7013,679,109,DAL2555 
AB8B56,3457,49.04073,-123.01037,2017/06/28,06:45:57.594,156.29,28.07,7013,679,109,DAL2555 
AB8B56,3465,49.04008,-123.00770,2017/06/28,06:45:58.686,155.83,28.2,7013,679,109,DAL2555 
AB8B56,3480,49.03825,-123.00025,2017/06/28,06:46:01.636,154.61,28.55,7013,679,109,DAL2555 
A53EEF,2086,48.99805,-122.99469,2017/06/28,06:46:01.691,156.9,32.95,6642,461,16,UPS490  
AB8B56,3503,49.03650,-122.99324,2017/06/28,06:46:04.475,153.49,28.9,7013,700,110,DAL2555 
AB8B56,3525,49.03464,-122.98575,2017/06/28,06:46:07.426,152.34,29.27,7013,701,110,DAL2555 
AB8B56,3533,49.03412,-122.98378,2017/06/28,06:46:08.299,152.05,29.37,7013,703,110,DAL2555 
A53EEF,2002,49.00479,-122.98814,2017/06/28,06:46:08.572,155.32,32.37,6642,461,16,UPS490  
AB8B56,3541,49.03352,-122.98125,2017/06/28,06:46:09.282,151.67,29.5,7013,705,110,DAL2555 
AB8B56,3541,49.03319,-122.98002,2017/06/28,06:46:09.773,151.49,29.56,7013,705,110,DAL2555 
A53EEF,1980,49.00670,-122.98602,2017/06/28,06:46:10.593,154.82,32.21,6642,466,35,UPS490  
A46D95,6457,48.84773,-122.20418,2017/06/28,06:46:13.542,116.19,82.44,6652,838,110,UAL664  
C00CFE,304,49.19325,-123.22237,2017/06/28,06:46:14.635,-132.41,12.38,6404,268,286,
AB8B56,3647,49.02754,-122.95786,2017/06/28,06:46:18.567,148.42,30.74,7013,709,111,DAL2555 
A53EEF,1858,49.01597,-122.97503,2017/06/28,06:46:20.587,152.25,31.49,6642,470,37,UPS490  
A53EEF,1797,49.02054,-122.96941,2017/06/28,06:46:25.503,150.93,31.15,6642,472,38,UPS490  
A53EEF,1782,49.02104,-122.96881,2017/06/28,06:46:26.104,150.78,31.12,6642,475,39,UPS490  
